2026-05-03 20:01:33 | Amb:55.5 | Hum:50 | Wind:0.0 | Pres:28.99 | SkyDiff:53.5
2026-05-19 11:19:03 | Amb:78.0 | Hum:59 | Wind:0.0 | Pres:29.17 | SkyDiff:9.8
2026-05-19 11:34:04 | Amb:76.3 | Hum:60 | Wind:0.0 | Pres:29.18 | SkyDiff:3.7
2026-05-19 11:49:05 | Amb:74.0 | Hum:65 | Wind:0.0 | Pres:29.19 | SkyDiff:3.0
2026-05-19 12:04:05 | Amb:73.9 | Hum:65 | Wind:0.0 | Pres:29.19 | SkyDiff:2.6
2026-05-19 12:10:17 | Amb:74.6 | Hum:64 | Wind:0.0 | Pres:29.19 | SkyDiff:5.4
2026-05-19 12:25:18 | Amb:75.2 | Hum:62 | Wind:9.0 | Pres:29.20 | SkyDiff:3.7
2026-05-19 12:40:19 | Amb:76.6 | Hum:60 | Wind:0.0 | Pres:29.20 | SkyDiff:4.7
2026-05-19 12:55:20 | Amb:75.2 | Hum:62 | Wind:0.0 | Pres:29.20 | SkyDiff:6.0
2026-05-19 13:10:21 | Amb:79.5 | Hum:54 | Wind:0.0 | Pres:29.19 | SkyDiff:10.7
2026-05-19 13:25:23 | Amb:76.2 | Hum:60 | Wind:0.0 | Pres:29.20 | SkyDiff:2.8
2026-05-19 13:40:24 | Amb:76.7 | Hum:59 | Wind:0.0 | Pres:29.19 | SkyDiff:4.4
2026-05-19 13:55:25 | Amb:76.1 | Hum:59 | Wind:0.0 | Pres:29.19 | SkyDiff:3.4
2026-05-19 14:10:27 | Amb:75.9 | Hum:59 | Wind:0.0 | Pres:29.19 | SkyDiff:4.1
2026-05-19 14:25:28 | Amb:78.1 | Hum:56 | Wind:0.0 | Pres:29.19 | SkyDiff:9.8
2026-05-19 14:40:30 | Amb:78.3 | Hum:54 | Wind:0.0 | Pres:29.19 | SkyDiff:9.5
2026-05-19 14:55:31 | Amb:77.8 | Hum:55 | Wind:0.0 | Pres:29.19 | SkyDiff:7.2
2026-05-19 15:10:31 | Amb:78.0 | Hum:53 | Wind:0.0 | Pres:29.20 | SkyDiff:5.8
2026-05-19 15:25:32 | Amb:77.9 | Hum:54 | Wind:0.0 | Pres:29.19 | SkyDiff:8.6
2026-05-19 15:40:34 | Amb:77.4 | Hum:55 | Wind:0.0 | Pres:29.19 | SkyDiff:7.7
2026-05-19 15:55:35 | Amb:79.1 | Hum:52 | Wind:0.0 | Pres:29.19 | SkyDiff:6.9
2026-05-19 16:10:37 | Amb:79.8 | Hum:51 | Wind:0.0 | Pres:29.19 | SkyDiff:9.3
2026-05-19 16:25:38 | Amb:78.8 | Hum:51 | Wind:0.0 | Pres:29.18 | SkyDiff:9.1
2026-05-19 16:40:39 | Amb:79.4 | Hum:51 | Wind:0.0 | Pres:29.18 | SkyDiff:4.2
2026-05-19 16:55:40 | Amb:78.3 | Hum:52 | Wind:0.0 | Pres:29.17 | SkyDiff:5.6
2026-05-19 17:10:40 | Amb:78.1 | Hum:52 | Wind:0.0 | Pres:29.17 | SkyDiff:3.5
2026-05-19 17:25:42 | Amb:76.2 | Hum:55 | Wind:0.0 | Pres:29.17 | SkyDiff:2.3
2026-05-19 17:40:42 | Amb:75.8 | Hum:56 | Wind:0.0 | Pres:29.18 | SkyDiff:2.6
2026-05-19 17:55:43 | Amb:73.9 | Hum:61 | Wind:0.0 | Pres:29.18 | SkyDiff:1.9
2026-05-19 18:29:38 | Amb:72.2 | Hum:67 | Wind:0.0 | Pres:29.18 | SkyDiff:1.9
2026-05-19 18:32:59 | Amb:72.3 | Hum:67 | Wind:0.0 | Pres:29.18 | SkyDiff:2.0
2026-05-19 18:48:02 | Amb:72.3 | Hum:66 | Wind:0.0 | Pres:29.18 | SkyDiff:2.4
2026-05-19 18:56:52 | Amb:72.0 | Hum:66 | Wind:0.0 | Pres:29.19 | SkyDiff:1.6
2026-05-19 19:11:52 | Amb:70.6 | Hum:67 | Wind:0.0 | Pres:29.20 | SkyDiff:1.1
2026-05-19 20:31:55 | Amb:63.9 | Hum:72 | Wind:0.0 | Pres:29.23 | SkyDiff:4.0
2026-05-19 20:46:56 | Amb:63.7 | Hum:70 | Wind:0.0 | Pres:29.24 | SkyDiff:4.4
2026-05-19 21:01:58 | Amb:63.6 | Hum:67 | Wind:0.0 | Pres:29.25 | SkyDiff:4.4
2026-05-19 21:16:58 | Amb:63.4 | Hum:65 | Wind:1.0 | Pres:29.26 | SkyDiff:5.9
2026-05-19 21:31:59 | Amb:63.1 | Hum:64 | Wind:0.0 | Pres:29.27 | SkyDiff:4.7
2026-05-19 21:46:59 | Amb:62.7 | Hum:65 | Wind:0.0 | Pres:29.28 | SkyDiff:18.6
2026-05-19 22:02:01 | Amb:62.3 | Hum:61 | Wind:0.0 | Pres:29.28 | SkyDiff:18.4
2026-05-19 22:17:03 | Amb:62.0 | Hum:60 | Wind:0.0 | Pres:29.30 | SkyDiff:5.5
2026-05-19 22:32:07 | Amb:61.1 | Hum:61 | Wind:1.4 | Pres:29.31 | SkyDiff:33.1
2026-05-19 22:47:07 | Amb:60.1 | Hum:62 | Wind:0.0 | Pres:29.32 | SkyDiff:35.0
2026-05-19 23:02:09 | Amb:59.4 | Hum:62 | Wind:0.0 | Pres:29.33 | SkyDiff:36.1
2026-05-19 23:17:10 | Amb:58.9 | Hum:64 | Wind:0.0 | Pres:29.35 | SkyDiff:35.6
2026-05-19 23:32:10 | Amb:58.5 | Hum:61 | Wind:1.2 | Pres:29.35 | SkyDiff:31.8
2026-05-19 23:47:12 | Amb:58.8 | Hum:61 | Wind:0.4 | Pres:29.35 | SkyDiff:11.5
2026-05-20 00:02:13 | Amb:58.9 | Hum:60 | Wind:0.0 | Pres:29.36 | SkyDiff:9.9
2026-05-20 00:17:14 | Amb:58.8 | Hum:60 | Wind:0.0 | Pres:29.36 | SkyDiff:9.5
2026-05-20 00:32:16 | Amb:58.6 | Hum:60 | Wind:0.0 | Pres:29.36 | SkyDiff:15.6
2026-05-20 00:47:16 | Amb:57.5 | Hum:62 | Wind:0.0 | Pres:29.37 | SkyDiff:31.4
2026-05-20 01:02:18 | Amb:57.0 | Hum:62 | Wind:0.0 | Pres:29.37 | SkyDiff:32.4
2026-05-20 01:17:19 | Amb:56.0 | Hum:64 | Wind:0.0 | Pres:29.36 | SkyDiff:37.5
2026-05-20 01:32:20 | Amb:56.0 | Hum:64 | Wind:0.0 | Pres:29.36 | SkyDiff:35.8
2026-05-20 01:47:22 | Amb:55.5 | Hum:66 | Wind:0.0 | Pres:29.38 | SkyDiff:36.2
2026-05-20 02:02:23 | Amb:54.9 | Hum:66 | Wind:0.0 | Pres:29.37 | SkyDiff:36.7
2026-05-20 02:17:23 | Amb:54.3 | Hum:68 | Wind:0.0 | Pres:29.38 | SkyDiff:34.6
2026-05-20 02:32:25 | Amb:54.0 | Hum:68 | Wind:0.0 | Pres:29.38 | SkyDiff:36.3
2026-05-20 02:47:26 | Amb:53.6 | Hum:69 | Wind:0.0 | Pres:29.38 | SkyDiff:36.7
2026-05-20 03:02:27 | Amb:54.0 | Hum:68 | Wind:0.0 | Pres:29.37 | SkyDiff:37.4
2026-05-20 03:17:28 | Amb:53.6 | Hum:69 | Wind:0.0 | Pres:29.38 | SkyDiff:36.9
2026-05-20 03:32:29 | Amb:53.4 | Hum:69 | Wind:0.0 | Pres:29.38 | SkyDiff:32.6
2026-05-20 03:47:30 | Amb:53.0 | Hum:70 | Wind:0.0 | Pres:29.38 | SkyDiff:36.9
2026-05-20 04:02:30 | Amb:52.5 | Hum:71 | Wind:0.0 | Pres:29.38 | SkyDiff:36.6
2026-05-20 04:17:32 | Amb:52.1 | Hum:72 | Wind:0.0 | Pres:29.38 | SkyDiff:37.2
2026-05-20 04:32:33 | Amb:51.6 | Hum:74 | Wind:0.0 | Pres:29.39 | SkyDiff:36.8
2026-05-20 04:47:34 | Amb:51.0 | Hum:75 | Wind:0.0 | Pres:29.40 | SkyDiff:36.6
2026-05-20 05:02:35 | Amb:50.5 | Hum:76 | Wind:0.0 | Pres:29.41 | SkyDiff:36.0
2026-05-20 05:17:38 | Amb:50.3 | Hum:77 | Wind:0.0 | Pres:29.41 | SkyDiff:31.3
2026-05-20 05:32:39 | Amb:50.1 | Hum:78 | Wind:0.0 | Pres:29.42 | SkyDiff:30.6
2026-05-20 05:47:39 | Amb:50.3 | Hum:78 | Wind:0.0 | Pres:29.43 | SkyDiff:33.9
2026-05-20 06:02:40 | Amb:50.6 | Hum:77 | Wind:0.0 | Pres:29.43 | SkyDiff:26.8
2026-05-20 06:17:41 | Amb:50.5 | Hum:78 | Wind:0.0 | Pres:29.43 | SkyDiff:34.8
2026-05-20 06:32:42 | Amb:51.0 | Hum:78 | Wind:0.0 | Pres:29.44 | SkyDiff:10.6
2026-05-20 06:47:44 | Amb:52.0 | Hum:75 | Wind:0.0 | Pres:29.44 | SkyDiff:37.6
2026-05-20 07:02:44 | Amb:52.6 | Hum:72 | Wind:0.0 | Pres:29.44 | SkyDiff:37.5
2026-05-20 07:17:45 | Amb:53.3 | Hum:68 | Wind:2.6 | Pres:29.45 | SkyDiff:37.2
2026-05-20 07:32:47 | Amb:54.5 | Hum:66 | Wind:0.0 | Pres:29.45 | SkyDiff:38.8
2026-05-20 07:47:48 | Amb:55.4 | Hum:66 | Wind:0.0 | Pres:29.46 | SkyDiff:39.8
2026-05-20 08:02:48 | Amb:57.5 | Hum:59 | Wind:1.4 | Pres:29.47 | SkyDiff:40.3
2026-05-20 08:17:49 | Amb:57.4 | Hum:57 | Wind:2.0 | Pres:29.47 | SkyDiff:40.9
2026-05-20 08:32:49 | Amb:61.3 | Hum:49 | Wind:0.0 | Pres:29.47 | SkyDiff:44.0
2026-05-20 08:47:49 | Amb:59.1 | Hum:50 | Wind:3.8 | Pres:29.47 | SkyDiff:41.0
2026-05-20 09:02:50 | Amb:59.5 | Hum:50 | Wind:0.0 | Pres:29.48 | SkyDiff:42.9
2026-05-20 09:17:52 | Amb:59.5 | Hum:45 | Wind:0.0 | Pres:29.48 | SkyDiff:44.4
2026-05-20 09:32:52 | Amb:62.7 | Hum:41 | Wind:3.0 | Pres:29.48 | SkyDiff:45.4
2026-05-20 09:47:54 | Amb:62.5 | Hum:40 | Wind:1.4 | Pres:29.48 | SkyDiff:45.2
2026-05-20 10:02:55 | Amb:64.8 | Hum:36 | Wind:2.4 | Pres:29.49 | SkyDiff:44.6
2026-05-20 10:17:56 | Amb:63.3 | Hum:39 | Wind:0.0 | Pres:29.49 | SkyDiff:44.9
2026-05-20 10:32:56 | Amb:62.9 | Hum:38 | Wind:1.0 | Pres:29.50 | SkyDiff:44.5
2026-05-20 10:47:57 | Amb:62.7 | Hum:38 | Wind:2.8 | Pres:29.50 | SkyDiff:42.3
2026-05-20 11:02:59 | Amb:67.8 | Hum:34 | Wind:0.0 | Pres:29.49 | SkyDiff:44.8
2026-05-20 11:17:59 | Amb:66.5 | Hum:34 | Wind:2.2 | Pres:29.49 | SkyDiff:38.9
2026-05-20 11:33:00 | Amb:64.1 | Hum:37 | Wind:2.4 | Pres:29.50 | SkyDiff:30.7
2026-05-20 11:48:01 | Amb:63.6 | Hum:39 | Wind:3.6 | Pres:29.50 | SkyDiff:31.1
2026-05-20 12:03:02 | Amb:68.0 | Hum:35 | Wind:0.0 | Pres:29.49 | SkyDiff:34.2
2026-05-20 12:18:04 | Amb:66.6 | Hum:36 | Wind:0.4 | Pres:29.50 | SkyDiff:27.5
2026-05-20 12:33:05 | Amb:65.4 | Hum:38 | Wind:0.0 | Pres:29.50 | SkyDiff:19.9
2026-05-20 12:48:06 | Amb:68.9 | Hum:33 | Wind:0.0 | Pres:29.49 | SkyDiff:21.2
2026-05-20 13:03:08 | Amb:65.9 | Hum:38 | Wind:1.4 | Pres:29.50 | SkyDiff:21.5
2026-05-20 13:18:08 | Amb:65.6 | Hum:37 | Wind:0.6 | Pres:29.50 | SkyDiff:15.9
2026-05-20 13:33:08 | Amb:65.1 | Hum:38 | Wind:0.0 | Pres:29.49 | SkyDiff:35.3
2026-05-20 13:48:10 | Amb:66.8 | Hum:35 | Wind:0.6 | Pres:29.49 | SkyDiff:36.4
2026-05-20 14:03:12 | Amb:67.3 | Hum:36 | Wind:0.0 | Pres:29.49 | SkyDiff:32.6
2026-05-20 14:18:12 | Amb:65.4 | Hum:36 | Wind:3.0 | Pres:29.49 | SkyDiff:26.7
2026-05-20 14:33:14 | Amb:65.8 | Hum:34 | Wind:1.4 | Pres:29.49 | SkyDiff:41.1
2026-05-20 14:48:16 | Amb:66.1 | Hum:35 | Wind:4.4 | Pres:29.49 | SkyDiff:42.5
2026-05-20 15:03:18 | Amb:67.3 | Hum:31 | Wind:0.0 | Pres:29.48 | SkyDiff:19.2
2026-05-20 15:18:18 | Amb:68.1 | Hum:33 | Wind:0.0 | Pres:29.48 | SkyDiff:47.9
2026-05-20 15:33:18 | Amb:71.6 | Hum:27 | Wind:0.0 | Pres:29.48 | SkyDiff:35.9
2026-05-20 15:48:19 | Amb:68.7 | Hum:30 | Wind:1.2 | Pres:29.48 | SkyDiff:49.4
2026-05-20 16:03:20 | Amb:76.7 | Hum:23 | Wind:0.0 | Pres:29.47 | SkyDiff:55.2
2026-05-20 16:18:20 | Amb:75.7 | Hum:23 | Wind:0.0 | Pres:29.47 | SkyDiff:53.1
2026-05-20 16:33:21 | Amb:66.8 | Hum:31 | Wind:0.0 | Pres:29.48 | SkyDiff:48.6
2026-05-20 16:48:23 | Amb:69.9 | Hum:30 | Wind:0.0 | Pres:29.48 | SkyDiff:51.2
2026-05-20 17:03:24 | Amb:65.5 | Hum:31 | Wind:0.0 | Pres:29.47 | SkyDiff:48.6
2026-05-20 17:18:24 | Amb:66.0 | Hum:32 | Wind:0.0 | Pres:29.47 | SkyDiff:47.9
2026-05-20 17:33:24 | Amb:65.0 | Hum:32 | Wind:0.0 | Pres:29.46 | SkyDiff:46.5
2026-05-20 17:48:24 | Amb:65.2 | Hum:32 | Wind:0.0 | Pres:29.46 | SkyDiff:46.9
2026-05-20 18:03:27 | Amb:64.7 | Hum:33 | Wind:0.0 | Pres:29.46 | SkyDiff:46.2
2026-05-20 18:18:28 | Amb:64.7 | Hum:34 | Wind:0.0 | Pres:29.46 | SkyDiff:46.6
2026-05-20 18:33:30 | Amb:64.5 | Hum:35 | Wind:0.0 | Pres:29.45 | SkyDiff:46.3
2026-05-20 18:48:30 | Amb:64.4 | Hum:35 | Wind:0.0 | Pres:29.45 | SkyDiff:46.8
2026-05-20 19:03:31 | Amb:62.9 | Hum:36 | Wind:0.0 | Pres:29.46 | SkyDiff:45.8
2026-05-20 19:18:32 | Amb:62.3 | Hum:37 | Wind:0.0 | Pres:29.46 | SkyDiff:44.5
2026-05-20 19:33:34 | Amb:61.5 | Hum:39 | Wind:0.0 | Pres:29.46 | SkyDiff:43.7
2026-05-20 19:48:34 | Amb:60.7 | Hum:41 | Wind:0.0 | Pres:29.47 | SkyDiff:43.3
2026-05-20 20:03:35 | Amb:59.9 | Hum:40 | Wind:0.0 | Pres:29.47 | SkyDiff:42.1
2026-05-20 20:18:36 | Amb:59.2 | Hum:42 | Wind:0.0 | Pres:29.47 | SkyDiff:42.1
2026-05-20 20:33:38 | Amb:58.3 | Hum:46 | Wind:0.0 | Pres:29.48 | SkyDiff:42.0
2026-05-20 20:48:39 | Amb:57.2 | Hum:45 | Wind:0.0 | Pres:29.49 | SkyDiff:41.0
2026-05-20 21:03:40 | Amb:57.0 | Hum:45 | Wind:0.0 | Pres:29.49 | SkyDiff:40.8
2026-05-20 21:18:41 | Amb:57.6 | Hum:40 | Wind:0.0 | Pres:29.49 | SkyDiff:41.5
2026-05-20 21:33:42 | Amb:56.6 | Hum:41 | Wind:0.0 | Pres:29.50 | SkyDiff:42.2
2026-05-20 21:48:42 | Amb:56.3 | Hum:41 | Wind:0.0 | Pres:29.50 | SkyDiff:42.1
2026-05-20 22:03:44 | Amb:55.9 | Hum:43 | Wind:2.0 | Pres:29.51 | SkyDiff:42.5
2026-05-20 22:18:44 | Amb:55.8 | Hum:36 | Wind:3.8 | Pres:29.52 | SkyDiff:43.5
2026-05-20 22:33:46 | Amb:54.5 | Hum:36 | Wind:3.4 | Pres:29.53 | SkyDiff:44.2
2026-05-20 22:48:47 | Amb:53.5 | Hum:35 | Wind:0.0 | Pres:29.54 | SkyDiff:43.6
2026-05-20 23:03:48 | Amb:52.3 | Hum:36 | Wind:2.6 | Pres:29.55 | SkyDiff:43.2
2026-05-20 23:18:49 | Amb:52.0 | Hum:37 | Wind:0.0 | Pres:29.55 | SkyDiff:43.7
2026-05-20 23:33:50 | Amb:51.1 | Hum:37 | Wind:0.0 | Pres:29.55 | SkyDiff:43.3
2026-05-20 23:48:51 | Amb:51.0 | Hum:36 | Wind:3.2 | Pres:29.56 | SkyDiff:42.4
2026-05-21 00:03:51 | Amb:50.4 | Hum:37 | Wind:0.0 | Pres:29.56 | SkyDiff:42.2
2026-05-21 00:18:51 | Amb:49.6 | Hum:39 | Wind:0.0 | Pres:29.56 | SkyDiff:42.3
2026-05-21 00:33:53 | Amb:49.7 | Hum:38 | Wind:0.0 | Pres:29.55 | SkyDiff:28.6
2026-05-21 00:48:54 | Amb:49.3 | Hum:39 | Wind:0.0 | Pres:29.56 | SkyDiff:40.2
2026-05-21 01:03:54 | Amb:49.2 | Hum:40 | Wind:0.0 | Pres:29.56 | SkyDiff:40.9
2026-05-21 01:18:56 | Amb:49.2 | Hum:41 | Wind:0.4 | Pres:29.56 | SkyDiff:17.9
2026-05-21 01:33:57 | Amb:49.5 | Hum:41 | Wind:1.0 | Pres:29.56 | SkyDiff:19.0
2026-05-21 01:48:59 | Amb:49.5 | Hum:42 | Wind:3.8 | Pres:29.56 | SkyDiff:28.8
2026-05-21 02:04:00 | Amb:49.5 | Hum:43 | Wind:5.4 | Pres:29.56 | SkyDiff:19.3
2026-05-21 02:19:01 | Amb:49.5 | Hum:44 | Wind:1.8 | Pres:29.56 | SkyDiff:22.9
2026-05-21 02:34:03 | Amb:49.1 | Hum:45 | Wind:0.0 | Pres:29.55 | SkyDiff:38.7
2026-05-21 02:49:05 | Amb:48.9 | Hum:47 | Wind:1.6 | Pres:29.56 | SkyDiff:28.8
2026-05-21 03:04:06 | Amb:48.5 | Hum:49 | Wind:1.4 | Pres:29.56 | SkyDiff:39.8
2026-05-21 03:19:07 | Amb:48.2 | Hum:51 | Wind:2.4 | Pres:29.56 | SkyDiff:40.0
2026-05-21 03:34:07 | Amb:47.8 | Hum:53 | Wind:1.8 | Pres:29.57 | SkyDiff:40.4
2026-05-21 03:49:09 | Amb:47.1 | Hum:55 | Wind:0.0 | Pres:29.57 | SkyDiff:39.2
2026-05-21 04:04:09 | Amb:46.9 | Hum:55 | Wind:0.8 | Pres:29.57 | SkyDiff:38.6
2026-05-21 04:19:09 | Amb:46.5 | Hum:56 | Wind:0.0 | Pres:29.57 | SkyDiff:38.9
2026-05-21 04:34:10 | Amb:46.1 | Hum:58 | Wind:0.0 | Pres:29.58 | SkyDiff:38.4
2026-05-21 04:49:12 | Amb:46.0 | Hum:59 | Wind:0.0 | Pres:29.59 | SkyDiff:30.1
2026-05-21 05:04:13 | Amb:46.4 | Hum:59 | Wind:0.0 | Pres:29.59 | SkyDiff:12.1
2026-05-21 05:19:15 | Amb:46.2 | Hum:60 | Wind:0.8 | Pres:29.59 | SkyDiff:31.4
2026-05-21 05:34:17 | Amb:45.6 | Hum:61 | Wind:0.6 | Pres:29.59 | SkyDiff:29.1
2026-05-21 05:49:17 | Amb:45.5 | Hum:62 | Wind:0.0 | Pres:29.59 | SkyDiff:21.4
2026-05-21 06:04:18 | Amb:45.4 | Hum:62 | Wind:0.0 | Pres:29.59 | SkyDiff:22.8
2026-05-21 06:19:19 | Amb:45.0 | Hum:64 | Wind:0.0 | Pres:29.60 | SkyDiff:36.5
2026-05-21 06:34:20 | Amb:45.0 | Hum:64 | Wind:0.0 | Pres:29.60 | SkyDiff:36.9
2026-05-21 06:49:22 | Amb:45.2 | Hum:63 | Wind:0.0 | Pres:29.60 | SkyDiff:31.7
2026-05-21 07:04:23 | Amb:45.8 | Hum:60 | Wind:0.0 | Pres:29.60 | SkyDiff:27.3
2026-05-21 07:19:25 | Amb:46.1 | Hum:60 | Wind:0.0 | Pres:29.61 | SkyDiff:40.0
2026-05-21 07:34:27 | Amb:47.2 | Hum:59 | Wind:0.0 | Pres:29.61 | SkyDiff:31.9
2026-05-21 07:49:27 | Amb:48.8 | Hum:55 | Wind:0.0 | Pres:29.61 | SkyDiff:40.8
2026-05-21 08:04:27 | Amb:52.7 | Hum:49 | Wind:0.0 | Pres:29.61 | SkyDiff:42.8
2026-05-21 08:19:29 | Amb:54.8 | Hum:45 | Wind:0.0 | Pres:29.61 | SkyDiff:44.4
2026-05-21 08:34:30 | Amb:54.5 | Hum:46 | Wind:1.6 | Pres:29.60 | SkyDiff:44.8
2026-05-21 08:49:30 | Amb:53.9 | Hum:46 | Wind:0.4 | Pres:29.60 | SkyDiff:46.0
2026-05-21 09:04:32 | Amb:55.9 | Hum:43 | Wind:0.0 | Pres:29.61 | SkyDiff:48.1
2026-05-21 09:19:33 | Amb:58.6 | Hum:40 | Wind:0.0 | Pres:29.61 | SkyDiff:49.3
2026-05-21 09:34:33 | Amb:56.5 | Hum:43 | Wind:0.0 | Pres:29.61 | SkyDiff:47.3
2026-05-21 09:49:34 | Amb:57.9 | Hum:41 | Wind:0.0 | Pres:29.61 | SkyDiff:47.6
2026-05-21 10:04:35 | Amb:59.9 | Hum:39 | Wind:5.2 | Pres:29.61 | SkyDiff:48.9
2026-05-21 10:19:36 | Amb:61.4 | Hum:38 | Wind:2.4 | Pres:29.61 | SkyDiff:49.0
2026-05-21 10:34:37 | Amb:60.3 | Hum:40 | Wind:0.0 | Pres:29.61 | SkyDiff:47.1
2026-05-21 10:49:38 | Amb:59.0 | Hum:40 | Wind:1.0 | Pres:29.60 | SkyDiff:43.7
2026-05-21 11:04:39 | Amb:61.9 | Hum:36 | Wind:1.8 | Pres:29.59 | SkyDiff:41.7
2026-05-21 11:19:39 | Amb:61.3 | Hum:37 | Wind:0.0 | Pres:29.59 | SkyDiff:45.9
2026-05-21 11:34:40 | Amb:63.0 | Hum:36 | Wind:2.0 | Pres:29.59 | SkyDiff:38.0
2026-05-21 11:49:40 | Amb:65.0 | Hum:33 | Wind:2.8 | Pres:29.59 | SkyDiff:40.0
2026-05-21 12:04:41 | Amb:65.6 | Hum:32 | Wind:0.0 | Pres:29.59 | SkyDiff:39.1
2026-05-21 12:19:42 | Amb:65.1 | Hum:32 | Wind:1.4 | Pres:29.59 | SkyDiff:28.4
2026-05-21 12:34:42 | Amb:66.9 | Hum:31 | Wind:0.0 | Pres:29.58 | SkyDiff:34.5
2026-05-21 12:49:43 | Amb:66.3 | Hum:31 | Wind:2.8 | Pres:29.59 | SkyDiff:31.6
2026-05-21 13:04:44 | Amb:66.7 | Hum:28 | Wind:6.2 | Pres:29.58 | SkyDiff:38.1
2026-05-21 13:19:46 | Amb:68.0 | Hum:27 | Wind:6.0 | Pres:29.57 | SkyDiff:38.7
2026-05-21 13:34:48 | Amb:67.0 | Hum:29 | Wind:2.2 | Pres:29.58 | SkyDiff:35.2
2026-05-21 13:49:49 | Amb:67.2 | Hum:28 | Wind:6.0 | Pres:29.57 | SkyDiff:34.0
2026-05-21 14:04:49 | Amb:65.0 | Hum:29 | Wind:3.8 | Pres:29.57 | SkyDiff:38.2
2026-05-21 14:19:51 | Amb:68.4 | Hum:27 | Wind:0.0 | Pres:29.56 | SkyDiff:41.2
2026-05-21 14:34:52 | Amb:67.8 | Hum:25 | Wind:3.2 | Pres:29.56 | SkyDiff:36.9
2026-05-21 14:49:53 | Amb:69.5 | Hum:25 | Wind:0.4 | Pres:29.57 | SkyDiff:30.2
2026-05-21 15:04:54 | Amb:66.6 | Hum:28 | Wind:0.0 | Pres:29.57 | SkyDiff:30.1
2026-05-21 15:19:55 | Amb:67.7 | Hum:28 | Wind:0.8 | Pres:29.56 | SkyDiff:21.2
2026-05-21 15:34:56 | Amb:66.5 | Hum:28 | Wind:2.8 | Pres:29.55 | SkyDiff:19.4
2026-05-21 15:49:56 | Amb:68.3 | Hum:25 | Wind:3.6 | Pres:29.55 | SkyDiff:23.4
2026-05-21 16:04:58 | Amb:67.0 | Hum:26 | Wind:0.0 | Pres:29.54 | SkyDiff:20.1
2026-05-21 16:19:59 | Amb:65.8 | Hum:26 | Wind:0.0 | Pres:29.54 | SkyDiff:18.9
2026-05-21 16:35:01 | Amb:65.0 | Hum:29 | Wind:0.0 | Pres:29.54 | SkyDiff:18.4
2026-05-21 16:50:01 | Amb:64.2 | Hum:30 | Wind:0.0 | Pres:29.54 | SkyDiff:17.1
2026-05-21 17:05:02 | Amb:65.1 | Hum:29 | Wind:0.4 | Pres:29.53 | SkyDiff:19.2
2026-05-21 17:20:02 | Amb:66.5 | Hum:29 | Wind:0.0 | Pres:29.52 | SkyDiff:35.7
2026-05-21 17:35:03 | Amb:65.1 | Hum:34 | Wind:0.0 | Pres:29.52 | SkyDiff:38.5
2026-05-21 17:50:03 | Amb:63.8 | Hum:36 | Wind:0.8 | Pres:29.52 | SkyDiff:26.0
2026-05-21 18:05:05 | Amb:64.1 | Hum:36 | Wind:1.0 | Pres:29.51 | SkyDiff:36.1
2026-05-21 18:20:06 | Amb:62.4 | Hum:39 | Wind:4.8 | Pres:29.51 | SkyDiff:43.6
2026-05-21 18:35:07 | Amb:61.4 | Hum:39 | Wind:2.6 | Pres:29.51 | SkyDiff:44.2
2026-05-21 18:50:09 | Amb:61.5 | Hum:38 | Wind:1.0 | Pres:29.51 | SkyDiff:44.4
2026-05-21 19:05:10 | Amb:60.4 | Hum:38 | Wind:0.6 | Pres:29.51 | SkyDiff:44.3
2026-05-21 19:20:10 | Amb:60.4 | Hum:38 | Wind:0.4 | Pres:29.51 | SkyDiff:43.9
2026-05-21 19:35:11 | Amb:59.8 | Hum:38 | Wind:1.4 | Pres:29.51 | SkyDiff:43.5
2026-05-21 19:50:11 | Amb:58.5 | Hum:39 | Wind:1.8 | Pres:29.51 | SkyDiff:43.3
2026-05-21 20:05:12 | Amb:57.3 | Hum:40 | Wind:0.0 | Pres:29.51 | SkyDiff:42.8
2026-05-21 20:20:14 | Amb:56.6 | Hum:42 | Wind:0.0 | Pres:29.52 | SkyDiff:42.1
2026-05-21 20:35:16 | Amb:55.9 | Hum:41 | Wind:0.0 | Pres:29.52 | SkyDiff:41.5
2026-05-21 20:50:16 | Amb:55.3 | Hum:41 | Wind:0.0 | Pres:29.52 | SkyDiff:39.3
2026-05-21 21:05:17 | Amb:54.7 | Hum:41 | Wind:0.0 | Pres:29.53 | SkyDiff:31.4
2026-05-21 21:21:47 | Amb:54.0 | Hum:42 | Wind:0.0 | Pres:29.53 | SkyDiff:37.7
2026-05-21 21:36:48 | Amb:53.4 | Hum:42 | Wind:0.0 | Pres:29.54 | SkyDiff:37.8
2026-05-21 21:51:48 | Amb:52.7 | Hum:42 | Wind:0.8 | Pres:29.54 | SkyDiff:35.4
2026-05-21 22:06:49 | Amb:52.3 | Hum:43 | Wind:0.0 | Pres:29.53 | SkyDiff:35.7
2026-05-21 22:21:50 | Amb:51.8 | Hum:44 | Wind:0.0 | Pres:29.54 | SkyDiff:34.2
2026-05-21 22:36:52 | Amb:51.5 | Hum:44 | Wind:0.0 | Pres:29.54 | SkyDiff:33.0
2026-05-21 22:51:55 | Amb:51.2 | Hum:44 | Wind:0.0 | Pres:29.54 | SkyDiff:32.7
2026-05-21 23:06:55 | Amb:50.7 | Hum:45 | Wind:0.0 | Pres:29.54 | SkyDiff:33.8
